account_id,borrower_id,product_type,employment_type,loan_amount,outstanding_balance,emi_amount,loan_start_date,loan_tenure_months,dpd_at_snapshot,snapshot_date,went_delinquent_30d,went_delinquent_60d
ACC_02757,BRW_02757,Auto Loan,Salaried,203000,122476.67,4723.45,2022-08-26,60,0,2024-12-31,False,True
ACC_02758,BRW_02758,Auto Loan,Self-Employed,1429000,1084849.17,33250.33,2023-07-01,60,0,2024-12-31,False,False
ACC_02759,BRW_02759,Personal Loan,Salaried,61000,25353.12,1666.92,2022-03-26,48,0,2024-12-31,True,True
ACC_02760,BRW_02760,Auto Loan,Salaried,810000,504000.0,27683.88,2023-08-08,36,0,2024-12-31,False,False
ACC_02761,BRW_02761,Auto Loan,Salaried,929000,336762.5,31751.02,2022-09-07,36,0,2024-12-31,True,True
ACC_02762,BRW_02762,Auto Loan,Salaried,588000,379750.0,20096.45,2023-09-25,36,0,2024-12-31,True,True
ACC_02763,BRW_02763,Credit Card,Salaried,235000,51895.83,21099.97,2021-12-10,12,0,2024-12-31,False,False
ACC_02764,BRW_02764,Auto Loan,Salaried,705000,480281.25,19265.17,2023-06-25,48,0,2024-12-31,False,False
ACC_02765,BRW_02765,Personal Loan,Salaried,125000,67447.92,3415.81,2022-10-25,48,0,2024-12-31,True,True
ACC_02766,BRW_02766,Personal Loan,Salaried,345000,137281.25,16564.44,2023-07-23,24,0,2024-12-31,True,True
ACC_02767,BRW_02767,Business Loan,Self-Employed,1379000,662686.11,47130.95,2023-02-17,36,0,2024-12-31,True,True
ACC_02768,BRW_02768,Personal Loan,Salaried,693000,202125.0,18937.25,2021-08-25,48,0,2024-12-31,False,False
ACC_02769,BRW_02769,Personal Loan,Salaried,676000,149283.33,60696.09,2023-04-29,12,0,2024-12-31,False,False
ACC_02770,BRW_02770,Credit Card,Salaried,441000,97387.5,39596.12,2023-12-27,12,0,2024-12-31,True,True
ACC_02771,BRW_02771,Auto Loan,Salaried,859000,554770.83,19987.43,2022-11-30,60,0,2024-12-31,False,False
ACC_02772,BRW_02772,Home Loan,Salaried,3306000,2462970.0,51331.08,2021-12-04,120,0,2024-12-31,False,False
ACC_02773,BRW_02773,Home Loan,Salaried,8838000,8180673.75,109902.37,2023-03-04,240,0,2024-12-31,True,True
ACC_02774,BRW_02774,Business Loan,Self-Employed,4499000,1630887.5,153765.16,2022-09-06,36,0,2024-12-31,False,False
ACC_02775,BRW_02775,Auto Loan,Salaried,1110000,664458.33,37937.17,2023-07-03,36,0,2024-12-31,False,False
ACC_02776,BRW_02776,Auto Loan,Salaried,542000,196475.0,18524.28,2022-09-19,36,0,2024-12-31,False,True
ACC_02777,BRW_02777,Business Loan,Self-Employed,808000,311977.78,27615.52,2022-10-14,36,0,2024-12-31,True,True
ACC_02778,BRW_02778,Business Loan,Self-Employed,2910000,1467125.0,139717.49,2023-10-24,24,0,2024-12-31,False,True
ACC_02779,BRW_02779,Credit Card,Salaried,232000,51233.33,20830.61,2023-01-11,12,0,2024-12-31,False,False
ACC_02780,BRW_02780,Personal Loan,Self-Employed,251000,179883.33,6858.95,2023-08-16,48,0,2024-12-31,True,True
ACC_02781,BRW_02781,Business Loan,Self-Employed,926000,619905.56,31648.49,2023-10-02,36,0,2024-12-31,False,False
ACC_02782,BRW_02782,Auto Loan,Self-Employed,1427000,517287.5,33203.79,2021-03-31,60,0,2024-12-31,False,False
ACC_02783,BRW_02783,Business Loan,Self-Employed,2002000,1151150.0,96121.79,2023-12-29,24,0,2024-12-31,False,True
ACC_02784,BRW_02784,Auto Loan,Salaried,629000,213161.11,21497.73,2022-08-30,36,0,2024-12-31,True,True
ACC_02785,BRW_02785,Credit Card,Salaried,70000,15458.33,6285.1,2021-10-21,12,0,2024-12-31,False,True
ACC_02786,BRW_02786,Credit Card,Salaried,74000,16341.67,6644.25,2022-09-09,12,0,2024-12-31,False,False
ACC_02787,BRW_02787,Personal Loan,Salaried,694000,239285.42,18964.57,2021-11-14,48,0,2024-12-31,False,False
ACC_02788,BRW_02788,Personal Loan,Salaried,338000,74641.67,30348.05,2021-07-30,12,0,2024-12-31,True,True
ACC_02789,BRW_02789,Personal Loan,Salaried,129000,74175.0,6193.66,2023-12-07,24,0,2024-12-31,False,True
ACC_02790,BRW_02790,Credit Card,Salaried,65000,14354.17,5836.16,2022-01-26,12,0,2024-12-31,True,True
ACC_02791,BRW_02791,Business Loan,Self-Employed,4126000,1787933.33,141016.9,2022-12-14,36,0,2024-12-31,False,False
ACC_02792,BRW_02792,Auto Loan,Salaried,761000,469917.5,17707.14,2022-09-17,60,0,2024-12-31,True,True
ACC_02793,BRW_02793,Auto Loan,Self-Employed,293000,178852.08,8006.66,2023-02-21,48,0,2024-12-31,False,True
ACC_02794,BRW_02794,Auto Loan,Salaried,758000,317728.33,17637.33,2021-07-14,60,0,2024-12-31,False,True
ACC_02795,BRW_02795,Personal Loan,Salaried,332000,104672.22,11346.97,2022-07-06,36,0,2024-12-31,False,False
ACC_02796,BRW_02796,Credit Card,Salaried,482000,106441.67,43277.39,2022-03-23,12,0,2024-12-31,True,True
ACC_02797,BRW_02797,Auto Loan,Salaried,420000,265300.0,9772.67,2022-10-01,60,0,2024-12-31,True,True
ACC_02798,BRW_02798,Auto Loan,Salaried,800000,482666.67,18614.6,2022-08-10,60,0,2024-12-31,False,True
ACC_02799,BRW_02799,Auto Loan,Salaried,444000,302475.0,12132.96,2023-06-10,48,0,2024-12-31,False,False
ACC_02800,BRW_02800,Personal Loan,Self-Employed,898000,198308.33,80628.83,2022-01-09,12,0,2024-12-31,False,False
ACC_02801,BRW_02801,Personal Loan,Self-Employed,680000,318750.0,32648.76,2023-09-22,24,0,2024-12-31,False,True
ACC_02802,BRW_02802,Business Loan,Self-Employed,2983000,1292633.33,143222.43,2023-08-18,24,0,2024-12-31,False,False
ACC_02803,BRW_02803,Home Loan,Salaried,7594000,7002300.83,94432.97,2023-02-20,240,0,2024-12-31,True,True
ACC_02804,BRW_02804,Auto Loan,Salaried,273000,86070.83,9330.49,2022-07-04,36,0,2024-12-31,False,False
ACC_02805,BRW_02805,Auto Loan,Salaried,966000,578258.33,33015.59,2023-07-23,36,0,2024-12-31,False,False
ACC_02806,BRW_02806,Auto Loan,Salaried,1303000,495411.46,35606.4,2022-01-07,48,0,2024-12-31,False,False
ACC_02807,BRW_02807,Auto Loan,Salaried,1414000,762970.83,38639.64,2022-10-18,48,0,2024-12-31,False,False
ACC_02808,BRW_02808,Home Loan,Salaried,4428000,3549780.0,68751.98,2022-08-06,120,0,2024-12-31,False,True
ACC_02809,BRW_02809,Personal Loan,Salaried,801000,494617.5,18637.87,2022-09-17,60,0,2024-12-31,False,False
ACC_02810,BRW_02810,Personal Loan,Self-Employed,704000,155466.67,63210.13,2023-03-14,12,0,2024-12-31,True,True
ACC_02811,BRW_02811,Credit Card,Salaried,306000,67575.0,27474.86,2021-09-26,12,0,2024-12-31,False,True
ACC_02812,BRW_02812,Personal Loan,Salaried,622000,313591.67,29864.01,2023-10-28,24,0,2024-12-31,False,False
ACC_02813,BRW_02813,Auto Loan,Self-Employed,947000,705515.0,22035.03,2023-06-23,60,0,2024-12-31,False,True
ACC_02814,BRW_02814,Business Loan,Self-Employed,3113000,2451487.5,72434.06,2023-09-11,60,0,2024-12-31,False,False
ACC_02815,BRW_02815,Business Loan,Self-Employed,2950000,964895.83,141638.01,2023-05-15,24,0,2024-12-31,True,True
ACC_02816,BRW_02816,Auto Loan,Salaried,906000,520950.0,21081.04,2022-06-08,60,0,2024-12-31,True,True
ACC_02817,BRW_02817,Personal Loan,Salaried,406000,285215.0,9446.91,2023-03-31,60,0,2024-12-31,False,False
ACC_02818,BRW_02818,Personal Loan,Salaried,179000,39529.17,16071.89,2021-06-19,12,0,2024-12-31,False,True
ACC_02819,BRW_02819,Home Loan,Salaried,6778000,4905577.5,105239.59,2021-09-05,120,0,2024-12-31,True,True
ACC_02820,BRW_02820,Personal Loan,Self-Employed,651000,143762.5,58451.41,2023-04-13,12,0,2024-12-31,False,False
ACC_02821,BRW_02821,Personal Loan,Salaried,865000,211444.44,29563.65,2022-04-11,36,0,2024-12-31,False,False
ACC_02822,BRW_02822,Personal Loan,Salaried,991000,534727.08,27080.54,2022-10-23,48,0,2024-12-31,False,False
ACC_02823,BRW_02823,Personal Loan,Salaried,939000,646345.0,21848.89,2023-02-04,60,0,2024-12-31,False,False
ACC_02824,BRW_02824,Personal Loan,Salaried,82000,23916.67,2802.57,2022-06-02,36,0,2024-12-31,True,True
ACC_02825,BRW_02825,Personal Loan,Salaried,173000,38204.17,15533.17,2021-06-29,12,0,2024-12-31,False,True
ACC_02826,BRW_02826,Personal Loan,Salaried,72000,41400.0,3456.93,2023-12-01,24,0,2024-12-31,True,True
ACC_02827,BRW_02827,Auto Loan,Salaried,762000,384175.0,26043.35,2023-03-05,36,0,2024-12-31,True,True
ACC_02828,BRW_02828,Credit Card,Salaried,161000,35554.17,14455.73,2021-06-02,12,0,2024-12-31,True,True
ACC_02829,BRW_02829,Home Loan,Salaried,2798000,2540350.83,43443.55,2023-11-28,120,0,2024-12-31,False,False
ACC_02830,BRW_02830,Personal Loan,Salaried,228000,163400.0,6230.44,2023-08-01,48,0,2024-12-31,False,False
ACC_02831,BRW_02831,Business Loan,Self-Employed,4944000,1862240.0,115038.23,2021-04-15,60,0,2024-12-31,False,False
ACC_02832,BRW_02832,Business Loan,Self-Employed,1112000,271822.22,38005.52,2022-04-05,36,0,2024-12-31,False,False
ACC_02833,BRW_02833,Auto Loan,Salaried,871000,356868.06,29768.72,2022-11-07,36,0,2024-12-31,False,True
ACC_02834,BRW_02834,Credit Card,Salaried,342000,75525.0,30707.19,2021-01-15,12,0,2024-12-31,False,True
ACC_02835,BRW_02835,Credit Card,Salaried,494000,109091.67,44354.84,2023-12-09,12,0,2024-12-31,False,True
ACC_02836,BRW_02836,Personal Loan,Salaried,293000,137343.75,14067.77,2023-09-18,24,0,2024-12-31,True,True
ACC_02837,BRW_02837,Business Loan,Self-Employed,3049000,1839563.33,70944.9,2022-08-12,60,0,2024-12-31,False,True
ACC_02838,BRW_02838,Business Loan,Self-Employed,1201000,378648.61,41047.33,2022-07-27,36,0,2024-12-31,True,True
ACC_02839,BRW_02839,Business Loan,Self-Employed,4933000,2487054.17,236847.55,2023-10-12,24,0,2024-12-31,False,False
ACC_02840,BRW_02840,Personal Loan,Salaried,840000,334250.0,40330.82,2023-07-12,24,0,2024-12-31,False,False
ACC_02841,BRW_02841,Auto Loan,Salaried,1399000,969584.72,47814.5,2023-11-20,36,0,2024-12-31,True,True
ACC_02842,BRW_02842,Personal Loan,Salaried,248000,167193.33,5770.53,2023-01-10,60,0,2024-12-31,False,False
ACC_02843,BRW_02843,Credit Card,Salaried,285000,62937.5,25589.33,2023-10-15,12,0,2024-12-31,False,False
ACC_02844,BRW_02844,Personal Loan,Salaried,318000,160325.0,10868.49,2023-03-20,36,0,2024-12-31,False,False
ACC_02845,BRW_02845,Credit Card,Salaried,305000,67354.17,27385.07,2021-11-03,12,0,2024-12-31,True,True
ACC_02846,BRW_02846,Personal Loan,Salaried,206000,45491.67,18496.15,2022-12-26,12,0,2024-12-31,False,True
ACC_02847,BRW_02847,Personal Loan,Self-Employed,930000,567687.5,25413.62,2023-02-13,48,0,2024-12-31,False,False
ACC_02848,BRW_02848,Personal Loan,Salaried,796000,551672.22,27205.39,2023-11-08,36,0,2024-12-31,False,False
ACC_02849,BRW_02849,Business Loan,Self-Employed,1744000,941033.33,83734.47,2023-11-21,24,0,2024-12-31,False,False
ACC_02850,BRW_02850,Business Loan,Self-Employed,1400000,527333.33,32575.55,2021-04-16,60,0,2024-12-31,False,True
ACC_02851,BRW_02851,Auto Loan,Salaried,1277000,643820.83,34895.91,2022-08-22,48,0,2024-12-31,False,False
ACC_02852,BRW_02852,Personal Loan,Salaried,670000,274513.89,22899.01,2022-11-25,36,0,2024-12-31,False,False
ACC_02853,BRW_02853,Business Loan,Self-Employed,2526000,647287.5,69026.68,2021-06-30,48,0,2024-12-31,False,False
ACC_02854,BRW_02854,Home Loan,Salaried,8740000,7501833.33,116394.2,2022-06-23,180,0,2024-12-31,False,False
ACC_02855,BRW_02855,Business Loan,Self-Employed,855000,340218.75,41051.02,2023-07-05,24,0,2024-12-31,False,False
ACC_02856,BRW_02856,Credit Card,Salaried,150000,33125.0,13468.07,2022-10-05,12,0,2024-12-31,False,False
ACC_02857,BRW_02857,Personal Loan,Salaried,329000,72654.17,29539.96,2023-01-02,12,0,2024-12-31,False,False
ACC_02858,BRW_02858,Auto Loan,Self-Employed,1496000,1008553.33,34809.3,2023-01-07,60,0,2024-12-31,False,False
ACC_02859,BRW_02859,Business Loan,Self-Employed,2932000,959008.33,80121.23,2021-10-21,48,0,2024-12-31,False,True
ACC_02860,BRW_02860,Business Loan,Self-Employed,1276000,571010.0,29690.29,2021-09-18,60,0,2024-12-31,True,True
ACC_02861,BRW_02861,Credit Card,Salaried,345000,76187.5,30976.56,2022-05-24,12,0,2024-12-31,False,False
ACC_02862,BRW_02862,Auto Loan,Salaried,1058000,733252.78,36159.93,2023-11-24,36,0,2024-12-31,False,True
ACC_02863,BRW_02863,Personal Loan,Salaried,343000,75745.83,30796.98,2022-01-09,12,0,2024-12-31,False,False
ACC_02864,BRW_02864,Personal Loan,Salaried,77000,35184.72,2631.68,2023-01-16,36,0,2024-12-31,False,False
ACC_02865,BRW_02865,Personal Loan,Salaried,168000,120400.0,4590.85,2023-08-25,48,0,2024-12-31,False,False
ACC_02866,BRW_02866,Business Loan,Self-Employed,3520000,1026666.67,169005.35,2023-04-04,24,0,2024-12-31,True,True
ACC_02867,BRW_02867,Auto Loan,Salaried,322000,230766.67,7492.38,2023-04-06,60,0,2024-12-31,False,False
ACC_02868,BRW_02868,Auto Loan,Salaried,286000,177955.56,9774.8,2023-08-01,36,0,2024-12-31,False,False
ACC_02869,BRW_02869,Personal Loan,Salaried,613000,330764.58,29431.9,2023-11-16,24,0,2024-12-31,True,True
ACC_02870,BRW_02870,Personal Loan,Salaried,734000,344062.5,35241.46,2023-09-22,24,0,2024-12-31,False,False
ACC_02871,BRW_02871,Credit Card,Salaried,201000,44387.5,18047.21,2022-09-09,12,0,2024-12-31,False,True
ACC_02872,BRW_02872,Personal Loan,Salaried,312000,68900.0,28013.58,2022-02-20,12,0,2024-12-31,False,False
ACC_02873,BRW_02873,Business Loan,Self-Employed,1231000,620629.17,42072.66,2023-03-18,36,0,2024-12-31,False,False
ACC_02874,BRW_02874,Business Loan,Self-Employed,3972000,2283900.0,135753.55,2023-06-20,36,0,2024-12-31,False,False
ACC_02875,BRW_02875,Business Loan,Self-Employed,4867000,2913440.28,166342.52,2023-07-27,36,0,2024-12-31,False,False
ACC_02876,BRW_02876,Personal Loan,Salaried,649000,391563.33,15101.09,2022-08-27,60,0,2024-12-31,False,False
ACC_02877,BRW_02877,Auto Loan,Self-Employed,647000,500346.67,15054.56,2023-08-12,60,0,2024-12-31,True,True
ACC_02878,BRW_02878,Personal Loan,Self-Employed,646000,279933.33,31016.32,2023-08-01,24,0,2024-12-31,False,False
ACC_02879,BRW_02879,Personal Loan,Self-Employed,733000,307249.17,17055.63,2021-07-11,60,0,2024-12-31,False,True
ACC_02880,BRW_02880,Personal Loan,Salaried,284000,183416.67,6608.18,2022-11-05,60,0,2024-12-31,False,False
ACC_02881,BRW_02881,Personal Loan,Salaried,496000,153450.0,13553.93,2021-09-30,48,0,2024-12-31,True,True
ACC_02882,BRW_02882,Personal Loan,Salaried,659000,145529.17,59169.71,2021-05-18,12,0,2024-12-31,False,False
ACC_02883,BRW_02883,Home Loan,Salaried,8116000,6908745.0,126014.24,2023-03-04,120,0,2024-12-31,True,True
ACC_02884,BRW_02884,Business Loan,Self-Employed,1082000,622150.0,51949.94,2023-12-25,24,0,2024-12-31,False,True
ACC_02885,BRW_02885,Credit Card,Salaried,311000,68679.17,27923.79,2021-02-08,12,0,2024-12-31,False,False
ACC_02886,BRW_02886,Business Loan,Self-Employed,2548000,2078743.33,59287.5,2023-11-30,60,0,2024-12-31,True,True
ACC_02887,BRW_02887,Business Loan,Self-Employed,1716000,840840.0,39928.32,2021-12-31,60,0,2024-12-31,False,False
ACC_02888,BRW_02888,Business Loan,Self-Employed,2620000,671375.0,71595.37,2021-06-21,48,0,2024-12-31,False,True
ACC_02889,BRW_02889,Auto Loan,Salaried,789000,467646.88,21560.59,2023-01-25,48,0,2024-12-31,False,False
ACC_02890,BRW_02890,Credit Card,Salaried,242000,53441.67,21728.48,2022-12-25,12,0,2024-12-31,True,True
ACC_02891,BRW_02891,Business Loan,Self-Employed,1095000,474500.0,52574.11,2023-08-10,24,0,2024-12-31,True,True
ACC_02892,BRW_02892,Business Loan,Self-Employed,2267000,714734.72,77480.69,2022-07-16,36,0,2024-12-31,False,True
ACC_02893,BRW_02893,Credit Card,Salaried,123000,27162.5,11043.82,2022-05-08,12,0,2024-12-31,False,False
ACC_02894,BRW_02894,Auto Loan,Salaried,1400000,606666.67,47848.68,2022-12-26,36,0,2024-12-31,False,False
ACC_02895,BRW_02895,Business Loan,Self-Employed,1420000,655566.67,33040.92,2021-10-27,60,0,2024-12-31,True,True
ACC_02896,BRW_02896,Personal Loan,Self-Employed,899000,325887.5,30725.69,2022-09-10,36,0,2024-12-31,False,False
ACC_02897,BRW_02897,Auto Loan,Salaried,1270000,730250.0,29550.68,2022-06-24,60,0,2024-12-31,True,True
ACC_02898,BRW_02898,Personal Loan,Salaried,90000,41125.0,3075.99,2023-01-25,36,0,2024-12-31,False,False
ACC_02899,BRW_02899,Personal Loan,Self-Employed,334000,121075.0,9127.04,2021-12-11,48,0,2024-12-31,False,False
ACC_02900,BRW_02900,Business Loan,Self-Employed,1996000,1501158.33,54543.65,2023-10-14,48,0,2024-12-31,False,True
ACC_02901,BRW_02901,Personal Loan,Salaried,439000,198007.29,11996.32,2022-05-02,48,0,2024-12-31,True,True
ACC_02902,BRW_02902,Personal Loan,Salaried,815000,364712.5,18963.62,2021-09-25,60,0,2024-12-31,True,True
ACC_02903,BRW_02903,Business Loan,Self-Employed,1458000,673110.0,33925.11,2021-10-09,60,0,2024-12-31,False,True
ACC_02904,BRW_02904,Business Loan,Self-Employed,2238000,1160030.0,52074.35,2022-02-14,60,0,2024-12-31,False,False
ACC_02905,BRW_02905,Business Loan,Self-Employed,381000,255058.33,13021.68,2023-10-15,36,0,2024-12-31,True,True
ACC_02906,BRW_02906,Personal Loan,Salaried,738000,197825.0,25223.09,2022-05-06,36,0,2024-12-31,True,True
ACC_02907,BRW_02907,Business Loan,Self-Employed,2457000,716625.0,117967.65,2023-04-27,24,0,2024-12-31,False,True
ACC_02908,BRW_02908,Business Loan,Self-Employed,1948000,1120100.0,45326.55,2022-06-08,60,0,2024-12-31,False,True
ACC_02909,BRW_02909,Personal Loan,Salaried,385000,166833.33,18484.96,2023-08-04,24,0,2024-12-31,True,True
ACC_02910,BRW_02910,Personal Loan,Salaried,397000,209527.78,13568.52,2023-04-30,36,0,2024-12-31,False,False
ACC_02911,BRW_02911,Business Loan,Self-Employed,276000,65837.5,7542.11,2021-05-21,48,0,2024-12-31,False,False
ACC_02912,BRW_02912,Credit Card,Salaried,289000,63820.83,25948.48,2021-01-06,12,0,2024-12-31,False,False
ACC_02913,BRW_02913,Personal Loan,Salaried,462000,222016.67,15790.06,2023-02-10,36,0,2024-12-31,True,True
ACC_02914,BRW_02914,Personal Loan,Salaried,835000,373662.5,19428.99,2021-09-06,60,0,2024-12-31,True,True
ACC_02915,BRW_02915,Personal Loan,Salaried,519000,114612.5,14182.44,2021-04-05,48,0,2024-12-31,False,False
ACC_02916,BRW_02916,Auto Loan,Salaried,1212000,611050.0,28201.12,2022-01-14,60,0,2024-12-31,True,True
ACC_02917,BRW_02917,Auto Loan,Salaried,203000,91561.46,5547.27,2022-05-25,48,0,2024-12-31,True,True
ACC_02918,BRW_02918,Auto Loan,Salaried,446000,172205.56,15243.22,2022-10-19,36,0,2024-12-31,False,False
ACC_02919,BRW_02919,Personal Loan,Salaried,455000,116593.75,12433.55,2021-06-20,48,0,2024-12-31,False,False
ACC_02920,BRW_02920,Business Loan,Self-Employed,1993000,1051861.11,68116.02,2023-04-17,36,0,2024-12-31,False,True
ACC_02921,BRW_02921,Personal Loan,Salaried,237000,164254.17,8100.1,2023-11-29,36,0,2024-12-31,False,False
ACC_02922,BRW_02922,Auto Loan,Salaried,1187000,262129.17,32436.53,2021-04-05,48,0,2024-12-31,True,True
ACC_02923,BRW_02923,Auto Loan,Self-Employed,569000,233131.94,19447.07,2022-11-09,36,0,2024-12-31,False,False
ACC_02924,BRW_02924,Auto Loan,Salaried,499000,345834.72,17054.64,2023-11-20,36,0,2024-12-31,True,True
ACC_02925,BRW_02925,Auto Loan,Self-Employed,735000,305484.38,20084.96,2022-03-26,48,0,2024-12-31,True,True
ACC_02926,BRW_02926,Business Loan,Self-Employed,3662000,1197779.17,175823.18,2023-05-13,24,0,2024-12-31,False,False
ACC_02927,BRW_02927,Personal Loan,Salaried,712000,348880.0,16566.99,2021-12-29,60,0,2024-12-31,False,False
ACC_02928,BRW_02928,Auto Loan,Salaried,1300000,540312.5,35524.42,2022-03-26,48,0,2024-12-31,False,False
ACC_02929,BRW_02929,Home Loan,Salaried,9621000,8530620.0,119639.14,2022-04-15,240,0,2024-12-31,True,True
ACC_02930,BRW_02930,Personal Loan,Self-Employed,180000,84375.0,8642.32,2023-09-16,24,0,2024-12-31,False,False
ACC_02931,BRW_02931,Personal Loan,Salaried,80000,49777.78,2734.21,2023-08-17,36,0,2024-12-31,True,True
ACC_02932,BRW_02932,Personal Loan,Salaried,82000,58766.67,2802.57,2023-12-22,36,0,2024-12-31,True,True
ACC_02933,BRW_02933,Credit Card,Salaried,109000,24070.83,9786.8,2023-07-07,12,0,2024-12-31,True,True
ACC_02934,BRW_02934,Personal Loan,Salaried,838000,274095.83,22899.59,2021-10-01,48,0,2024-12-31,False,False
ACC_02935,BRW_02935,Personal Loan,Salaried,661000,333254.17,31736.52,2023-10-09,24,0,2024-12-31,False,False
ACC_02936,BRW_02936,Business Loan,Self-Employed,2803000,1512452.08,76596.11,2022-10-02,48,0,2024-12-31,False,False
ACC_02937,BRW_02937,Business Loan,Self-Employed,2688000,1069600.0,129058.63,2023-07-10,24,0,2024-12-31,False,False
ACC_02938,BRW_02938,Home Loan,Salaried,5255000,3914975.0,81592.51,2021-12-22,120,0,2024-12-31,True,True
ACC_02939,BRW_02939,Business Loan,Self-Employed,1873000,612627.08,89928.13,2023-05-09,24,0,2024-12-31,False,False
ACC_02940,BRW_02940,Home Loan,Salaried,2846000,2254664.44,37901.36,2021-04-23,180,0,2024-12-31,False,False
ACC_02941,BRW_02941,Business Loan,Self-Employed,149000,69843.75,7153.92,2023-09-03,24,0,2024-12-31,False,False
ACC_02942,BRW_02942,Personal Loan,Salaried,540000,272250.0,12564.86,2022-01-28,60,0,2024-12-31,True,True
ACC_02943,BRW_02943,Home Loan,Salaried,2245000,1934909.37,27917.04,2021-09-30,240,0,2024-12-31,False,False
ACC_02944,BRW_02944,Personal Loan,Salaried,912000,537320.0,21220.64,2022-07-04,60,0,2024-12-31,False,False
ACC_02945,BRW_02945,Auto Loan,Salaried,1332000,765900.0,30993.31,2022-06-07,60,0,2024-12-31,True,True
ACC_02946,BRW_02946,Personal Loan,Salaried,996000,525666.67,34040.92,2023-04-16,36,0,2024-12-31,False,True
ACC_02947,BRW_02947,Auto Loan,Salaried,1125000,471562.5,26176.78,2021-07-19,60,0,2024-12-31,False,True
ACC_02948,BRW_02948,Personal Loan,Salaried,436000,127166.67,20933.62,2023-04-26,24,0,2024-12-31,False,True
ACC_02949,BRW_02949,Business Loan,Self-Employed,1773000,768300.0,85126.84,2023-08-12,24,0,2024-12-31,False,False
ACC_02950,BRW_02950,Business Loan,Self-Employed,885000,352156.25,24183.93,2022-02-18,48,0,2024-12-31,True,True
ACC_02951,BRW_02951,Home Loan,Salaried,7403000,5043293.75,114943.74,2021-03-25,120,0,2024-12-31,False,False
ACC_02952,BRW_02952,Personal Loan,Salaried,710000,190319.44,24266.12,2022-05-25,36,0,2024-12-31,False,True
ACC_02953,BRW_02953,Business Loan,Self-Employed,2574000,750750.0,123585.16,2023-04-05,24,0,2024-12-31,False,False
ACC_02954,BRW_02954,Business Loan,Self-Employed,2396000,1886850.0,55750.73,2023-09-07,60,0,2024-12-31,False,False
ACC_02955,BRW_02955,Personal Loan,Salaried,483000,157981.25,23190.22,2023-05-10,24,0,2024-12-31,False,False
ACC_02956,BRW_02956,Personal Loan,Salaried,427000,195115.28,14593.85,2023-01-09,36,0,2024-12-31,False,True
ACC_02957,BRW_02957,Auto Loan,Salaried,1163000,284288.89,39748.58,2022-04-18,36,0,2024-12-31,False,False
ACC_02958,BRW_02958,Personal Loan,Salaried,778000,226916.67,26590.2,2022-06-23,36,0,2024-12-31,False,False
ACC_02959,BRW_02959,Personal Loan,Salaried,169000,49291.67,8114.18,2023-04-01,24,0,2024-12-31,False,True
ACC_02960,BRW_02960,Personal Loan,Salaried,886000,296071.67,20615.67,2021-01-24,60,0,2024-12-31,False,False
ACC_02961,BRW_02961,Business Loan,Self-Employed,1467000,1077328.12,40087.94,2023-09-19,48,0,2024-12-31,False,False
ACC_02962,BRW_02962,Auto Loan,Self-Employed,1224000,599760.0,28480.34,2021-12-12,60,0,2024-12-31,False,True
ACC_02963,BRW_02963,Business Loan,Self-Employed,233000,117470.83,11187.0,2023-10-21,24,0,2024-12-31,False,False
ACC_02964,BRW_02964,Credit Card,Salaried,481000,106220.83,43187.6,2021-10-22,12,0,2024-12-31,False,True
ACC_02965,BRW_02965,Home Loan,Salaried,1030000,922994.44,13716.94,2023-02-14,180,0,2024-12-31,False,True
ACC_02966,BRW_02966,Business Loan,Self-Employed,4988000,2161466.67,116062.04,2021-08-20,60,0,2024-12-31,True,True
ACC_02967,BRW_02967,Credit Card,Salaried,417000,92087.5,37441.23,2021-07-19,12,0,2024-12-31,False,False
ACC_02968,BRW_02968,Business Loan,Self-Employed,3446000,1371220.83,165452.4,2023-07-10,24,0,2024-12-31,False,False
ACC_02969,BRW_02969,Personal Loan,Self-Employed,71000,43842.5,1652.05,2022-09-23,60,0,2024-12-31,False,False
ACC_02970,BRW_02970,Auto Loan,Salaried,531000,220696.88,14510.36,2022-03-26,48,0,2024-12-31,False,True
ACC_02971,BRW_02971,Business Loan,Self-Employed,4417000,1914033.33,102775.86,2021-08-11,60,0,2024-12-31,True,True
ACC_02972,BRW_02972,Personal Loan,Self-Employed,496000,186826.67,11541.05,2021-04-21,60,0,2024-12-31,False,True
ACC_02973,BRW_02973,Business Loan,Self-Employed,2462000,950605.56,84145.32,2022-10-27,36,0,2024-12-31,False,False
ACC_02974,BRW_02974,Business Loan,Self-Employed,2863000,1646225.0,137460.88,2023-12-16,24,0,2024-12-31,False,False
ACC_02975,BRW_02975,Personal Loan,Self-Employed,512000,381440.0,11913.34,2023-06-12,60,0,2024-12-31,False,False
ACC_02976,BRW_02976,Personal Loan,Salaried,739000,372579.17,17195.24,2022-01-16,60,0,2024-12-31,False,False
ACC_02977,BRW_02977,Personal Loan,Salaried,598000,301491.67,28711.7,2023-10-03,24,0,2024-12-31,False,False
ACC_02978,BRW_02978,Personal Loan,Salaried,313000,157804.17,15028.03,2023-10-13,24,0,2024-12-31,False,False
ACC_02979,BRW_02979,Personal Loan,Salaried,133000,60773.61,4545.62,2023-01-24,36,0,2024-12-31,False,False
ACC_02980,BRW_02980,Business Loan,Self-Employed,1149000,843796.88,31398.12,2023-09-23,48,0,2024-12-31,False,True
